file_name,bmp_path,postal_code,town_name_arabic,transcription_notes
ae87_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_026.bmp,,, 
ae87_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_027.bmp,,, 
ae87_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_028.bmp,,, 
ae87_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_029.bmp,,, 
ae87_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_030.bmp,,, 
ae87_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_031.bmp,,, 
ae87_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_032.bmp,,, 
ae87_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_033.bmp,,, 
ae87_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_034.bmp,,, 
ae87_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_035.bmp,,, 
ae87_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_036.bmp,,, 
ae87_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_037.bmp,,, 
ae87_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_038.bmp,,, 
ae87_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_039.bmp,,, 
ae87_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_040.bmp,,, 
ae87_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_041.bmp,,, 
ae87_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_042.bmp,,, 
ae87_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_043.bmp,,, 
ae87_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_044.bmp,,, 
ae87_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_045.bmp,,, 
ae87_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_046.bmp,,, 
ae87_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_047.bmp,,, 
ae87_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_048.bmp,,, 
ae87_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_049.bmp,,, 
ae87_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_050.bmp,,, 
ae87_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_051.bmp,,, 
ae87_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_052.bmp,,, 
ae87_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_053.bmp,,, 
ae87_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_054.bmp,,, 
ae87_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_055.bmp,,, 
ae87_056,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_056.bmp,,, 
ae87_057,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_057.bmp,,, 
ae87_058,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae87_058.bmp,,, 
ae88_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_001.bmp,,, 
ae88_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_002.bmp,,, 
ae88_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_003.bmp,,, 
ae88_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_004.bmp,,, 
ae88_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_005.bmp,,, 
ae88_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_006.bmp,,, 
ae88_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_007.bmp,,, 
ae88_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_008.bmp,,, 
ae88_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_009.bmp,,, 
ae88_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_010.bmp,,, 
ae88_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_011.bmp,,, 
ae88_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_012.bmp,,, 
ae88_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_013.bmp,,, 
ae88_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_014.bmp,,, 
ae88_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_015.bmp,,, 
ae88_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_016.bmp,,, 
ae88_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_017.bmp,,, 
ae88_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_018.bmp,,, 
ae88_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_019.bmp,,, 
ae88_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_020.bmp,,, 
ae88_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_021.bmp,,, 
ae88_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_022.bmp,,, 
ae88_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_023.bmp,,, 
ae88_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_024.bmp,,, 
ae88_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_025.bmp,,, 
ae88_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_026.bmp,,, 
ae88_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_027.bmp,,, 
ae88_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_028.bmp,,, 
ae88_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_029.bmp,,, 
ae88_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_030.bmp,,, 
ae88_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_031.bmp,,, 
ae88_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_032.bmp,,, 
ae88_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_033.bmp,,, 
ae88_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_034.bmp,,, 
ae88_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_035.bmp,,, 
ae88_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_036.bmp,,, 
ae88_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_037.bmp,,, 
ae88_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_038.bmp,,, 
ae88_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_039.bmp,,, 
ae88_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_040.bmp,,, 
ae88_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_041.bmp,,, 
ae88_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_042.bmp,,, 
ae88_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_043.bmp,,, 
ae88_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_044.bmp,,, 
ae88_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_045.bmp,,, 
ae88_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_046.bmp,,, 
ae88_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_047.bmp,,, 
ae88_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_048.bmp,,, 
ae88_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_049.bmp,,, 
ae88_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_050.bmp,,, 
ae88_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_051.bmp,,, 
ae88_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_052.bmp,,, 
ae88_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_053.bmp,,, 
ae88_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_054.bmp,,, 
ae88_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_055.bmp,,, 
ae88_056,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_056.bmp,,, 
ae88_057,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae88_057.bmp,,, 
ae89_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_001.bmp,,, 
ae89_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_002.bmp,,, 
ae89_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_003.bmp,,, 
ae89_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_004.bmp,,, 
ae89_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_005.bmp,,, 
ae89_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_006.bmp,,, 
ae89_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_007.bmp,,, 
ae89_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_008.bmp,,, 
ae89_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_009.bmp,,, 
ae89_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_010.bmp,,, 
ae89_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_011.bmp,,, 
ae89_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_012.bmp,,, 
ae89_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_013.bmp,,, 
ae89_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_014.bmp,,, 
ae89_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_015.bmp,,, 
ae89_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_016.bmp,,, 
ae89_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_017.bmp,,, 
ae89_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_018.bmp,,, 
ae89_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_019.bmp,,, 
ae89_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_020.bmp,,, 
ae89_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_021.bmp,,, 
ae89_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_022.bmp,,, 
ae89_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_023.bmp,,, 
ae89_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_024.bmp,,, 
ae89_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_025.bmp,,, 
ae89_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_026.bmp,,, 
ae89_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_027.bmp,,, 
ae89_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_028.bmp,,, 
ae89_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_029.bmp,,, 
ae89_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_030.bmp,,, 
ae89_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_031.bmp,,, 
ae89_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_032.bmp,,, 
ae89_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_033.bmp,,, 
ae89_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_034.bmp,,, 
ae89_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_035.bmp,,, 
ae89_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_036.bmp,,, 
ae89_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_037.bmp,,, 
ae89_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_038.bmp,,, 
ae89_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_039.bmp,,, 
ae89_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_040.bmp,,, 
ae89_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_041.bmp,,, 
ae89_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_042.bmp,,, 
ae89_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_043.bmp,,, 
ae89_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_044.bmp,,, 
ae89_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_045.bmp,,, 
ae89_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_046.bmp,,, 
ae89_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_047.bmp,,, 
ae89_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_048.bmp,,, 
ae89_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_049.bmp,,, 
ae89_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_050.bmp,,, 
ae89_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_051.bmp,,, 
ae89_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_052.bmp,,, 
ae89_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_053.bmp,,, 
ae89_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_054.bmp,,, 
ae89_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae89_055.bmp,,, 
ae90_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_001.bmp,,, 
ae90_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_002.bmp,,, 
ae90_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_003.bmp,,, 
ae90_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_004.bmp,,, 
ae90_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_005.bmp,,, 
ae90_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_006.bmp,,, 
ae90_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_007.bmp,,, 
ae90_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_008.bmp,,, 
ae90_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_009.bmp,,, 
ae90_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_010.bmp,,, 
ae90_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_011.bmp,,, 
ae90_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_012.bmp,,, 
ae90_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_013.bmp,,, 
ae90_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_014.bmp,,, 
ae90_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_015.bmp,,, 
ae90_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_016.bmp,,, 
ae90_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_017.bmp,,, 
ae90_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_018.bmp,,, 
ae90_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_019.bmp,,, 
ae90_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_020.bmp,,, 
ae90_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_021.bmp,,, 
ae90_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_022.bmp,,, 
ae90_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_023.bmp,,, 
ae90_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_024.bmp,,, 
ae90_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_025.bmp,,, 
ae90_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_026.bmp,,, 
ae90_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_027.bmp,,, 
ae90_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_028.bmp,,, 
ae90_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_029.bmp,,, 
ae90_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_030.bmp,,, 
ae90_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_031.bmp,,, 
ae90_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_032.bmp,,, 
ae90_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_033.bmp,,, 
ae90_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_034.bmp,,, 
ae90_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_035.bmp,,, 
ae90_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_036.bmp,,, 
ae90_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_037.bmp,,, 
ae90_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_038.bmp,,, 
ae90_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_039.bmp,,, 
ae90_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_040.bmp,,, 
ae90_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_041.bmp,,, 
ae90_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_042.bmp,,, 
ae90_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_043.bmp,,, 
ae90_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_044.bmp,,, 
ae90_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_045.bmp,,, 
ae90_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_046.bmp,,, 
ae90_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_047.bmp,,, 
ae90_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_048.bmp,,, 
ae90_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_049.bmp,,, 
ae90_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_050.bmp,,, 
ae90_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_051.bmp,,, 
ae90_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_052.bmp,,, 
ae90_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_053.bmp,,, 
ae90_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_054.bmp,,, 
ae90_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_055.bmp,,, 
ae90_056,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_056.bmp,,, 
ae90_057,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_057.bmp,,, 
ae90_058,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_058.bmp,,, 
ae90_059,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae90_059.bmp,,, 
ae97_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_001.bmp,,, 
ae97_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_002.bmp,,, 
ae97_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_003.bmp,,, 
ae97_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_004.bmp,,, 
ae97_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_005.bmp,,, 
ae97_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_006.bmp,,, 
ae97_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_007.bmp,,, 
ae97_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_008.bmp,,, 
ae97_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_009.bmp,,, 
ae97_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_010.bmp,,, 
ae97_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_011.bmp,,, 
ae97_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_012.bmp,,, 
ae97_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_013.bmp,,, 
ae97_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_014.bmp,,, 
ae97_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_015.bmp,,, 
ae97_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_016.bmp,,, 
ae97_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_017.bmp,,, 
ae97_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_018.bmp,,, 
ae97_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_019.bmp,,, 
ae97_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_020.bmp,,, 
ae97_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_021.bmp,,, 
ae97_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_022.bmp,,, 
ae97_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_023.bmp,,, 
ae97_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_024.bmp,,, 
ae97_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_025.bmp,,, 
ae97_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_026.bmp,,, 
ae97_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_027.bmp,,, 
ae97_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_028.bmp,,, 
ae97_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_029.bmp,,, 
ae97_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_030.bmp,,, 
ae97_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_031.bmp,,, 
ae97_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_032.bmp,,, 
ae97_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_033.bmp,,, 
ae97_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_034.bmp,,, 
ae97_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_035.bmp,,, 
ae97_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_036.bmp,,, 
ae97_037,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_037.bmp,,, 
ae97_038,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_038.bmp,,, 
ae97_039,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_039.bmp,,, 
ae97_040,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_040.bmp,,, 
ae97_041,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_041.bmp,,, 
ae97_042,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_042.bmp,,, 
ae97_043,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_043.bmp,,, 
ae97_044,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_044.bmp,,, 
ae97_045,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_045.bmp,,, 
ae97_046,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_046.bmp,,, 
ae97_047,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_047.bmp,,, 
ae97_048,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_048.bmp,,, 
ae97_049,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_049.bmp,,, 
ae97_050,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_050.bmp,,, 
ae97_051,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_051.bmp,,, 
ae97_052,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_052.bmp,,, 
ae97_053,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_053.bmp,,, 
ae97_054,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_054.bmp,,, 
ae97_055,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_055.bmp,,, 
ae97_056,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_056.bmp,,, 
ae97_057,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_057.bmp,,, 
ae97_058,D:\HTR\Dataset\IFN-ENIT\Bmp files\ae97_058.bmp,,, 
af01_001,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_001.bmp,,, 
af01_002,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_002.bmp,,, 
af01_003,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_003.bmp,,, 
af01_004,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_004.bmp,,, 
af01_005,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_005.bmp,,, 
af01_006,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_006.bmp,,, 
af01_007,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_007.bmp,,, 
af01_008,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_008.bmp,,, 
af01_009,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_009.bmp,,, 
af01_010,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_010.bmp,,, 
af01_011,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_011.bmp,,, 
af01_012,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_012.bmp,,, 
af01_013,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_013.bmp,,, 
af01_014,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_014.bmp,,, 
af01_015,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_015.bmp,,, 
af01_016,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_016.bmp,,, 
af01_017,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_017.bmp,,, 
af01_018,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_018.bmp,,, 
af01_019,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_019.bmp,,, 
af01_020,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_020.bmp,,, 
af01_021,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_021.bmp,,, 
af01_022,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_022.bmp,,, 
af01_023,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_023.bmp,,, 
af01_024,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_024.bmp,,, 
af01_025,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_025.bmp,,, 
af01_026,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_026.bmp,,, 
af01_027,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_027.bmp,,, 
af01_028,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_028.bmp,,, 
af01_029,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_029.bmp,,, 
af01_030,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_030.bmp,,, 
af01_031,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_031.bmp,,, 
af01_032,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_032.bmp,,, 
af01_033,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_033.bmp,,, 
af01_034,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_034.bmp,,, 
af01_035,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_035.bmp,,, 
af01_036,D:\HTR\Dataset\IFN-ENIT\Bmp files\af01_036.bmp,,, 
